Wind_speed,Power,Nacelle_ambient_temperature,Generator_bearing_temperature,Gear_oil_temperature,Ambient_temperature,Rotor_Speed,Nacelle_temperature,Generator_speed,Yaw_angle,Wind_direction,Gear_box_inlet_temperature,Bearing_temperature,Wheel_hub_temperature,Failure_status
41.51,1.26,-43.225,47.68125000000001,116.51124999999999,3.54,31.97,15.530000000000012,620.4012500000002,126.58,134.07,21.72,53.25,-68.12,Failure
26.13,2.84,13.79,90.87,90.0,2.98,86.5,35.35,1131.96,9.82,111.47,19.48,70.0,22.72,No_failure
8.59,3.42,13.19,84.38,80.36,12.89,215.99,33.37,1325.14,15.19,22.33,16.64,100.0,-11.29,No_failure
12.14,2.5,31.54,71.8,69.29,-3.76,223.36,37.52,1406.6,12.99,94.47,10.0,70.0,-3.14,No_failure
9.82,2.46,6.13,73.72,63.28,-17.46,284.47,57.01,1294.53,60.0,41.39,11.88,70.47,-6.98,No_failure
25.72,2.76,40.0,85.74,56.15,31.65,110.7,41.77,1582.92,9.51,21.25,15.85,70.0,-4.59,No_failure
15.04,3.35,32.08,71.51,70.29,34.59,143.66,35.91,1508.81,41.51,112.81,14.75,100.0,27.74,No_failure
3.0,2.32,40.0,95.47,87.34,-5.44,269.5,44.2,1210.86,54.76,23.41,11.45,70.0,4.1,No_failure
13.58,2.0,40.0,70.85,71.42,21.24,280.16,36.51,1000.0,7.19,17.66,12.25,70.0,11.01,No_failure
23.87,2.26,5.55,97.17,60.61,-15.56,264.51,43.59,1343.2,60.0,12.03,12.52,77.18,19.96,No_failure
18.64,3.11,40.0,82.73,67.09,-0.47,157.47,55.47,1687.84,60.0,10.83,16.33,100.0,2.93,No_failure
30.0,2.12,8.15,87.88,69.14,-1.86,202.3,38.18,1485.85,40.04,27.01,15.96,91.86,71.76,No_failure
6.49,2.37,40.0,91.54,61.72,10.23,172.45,38.56,1660.81,60.0,9.49,14.57,86.56,21.66,No_failure
12.62,2.22,3.34,74.61,54.07,20.36,138.41,49.28,1310.84,60.0,116.23,15.32,70.0,-14.45,No_failure
1.0,4.3,17.87,120.39124999999999,116.51124999999999,67.2875,382.6,74.64999999999999,2065.15,130.53,149.45,27.183749999999996,125.16,117.95,Failure
12.37,2.35,1.04,85.84,69.25,-8.98,170.7,38.54,1521.65,4.3,5.0,20.0,70.0,77.05,No_failure
20.97,3.43,40.0,76.42,66.66,22.64,88.69,54.61,1262.62,3.07,8.35,18.82,70.0,20.28,No_failure
13.05,2.29,40.0,73.55,86.79,13.26,138.98,39.63,1125.89,49.57,113.27,14.27,70.0,3.17,No_failure
19.38,2.92,8.51,76.42,70.96,-1.69,136.12,30.0,1570.91,21.34,31.22,18.89,70.0,63.18,No_failure
28.28,2.83,40.0,83.81,74.01,1.57,181.36,39.23,1402.61,42.57,8.82,12.28,70.0,7.23,No_failure
17.08,2.95,40.0,73.68,70.28,34.79,52.38,46.77,1387.8,7.59,21.63,14.37,70.0,74.14,No_failure
1.4,4.3,89.935,120.39124999999999,106.59,65.58,388.74,74.64999999999999,2202.75125,130.53,11.22,27.183749999999996,143.83,117.74,Failure
4.72,2.67,40.0,82.05,61.91,12.0,260.04,46.26,1237.46,21.86,36.2,15.41,70.0,41.08,No_failure
9.84,3.04,8.98,76.25,70.09,14.0,220.61,53.11,1244.93,60.0,110.79,19.93,100.0,15.33,No_failure
16.91,2.84,40.0,85.44,63.83,3.45,190.55,35.96,1057.44,60.0,4.47,13.9,70.0,38.33,No_failure
20.47,2.78,40.0,75.41,73.19,37.07,300.0,48.31,1618.67,7.51,9.84,15.81,71.64,59.29,No_failure
6.96,2.92,6.69,85.07,65.6,-3.33,126.08,49.42,1499.7,57.55,78.7,12.67,100.0,66.56,No_failure
7.61,2.99,40.0,77.27,74.08,11.15,118.06,38.19,1419.793976,22.22,62.9,10.6,100.0,61.59,No_failure
18.8,3.37,40.0,86.52,71.53,2.82,149.71,52.45,1688.97,24.61,44.63,16.44,70.0,30.93,No_failure
28.83,2.37,7.46,70.75,69.82,-0.24,200.62,58.09,1300.33,59.56,9.11,17.97,77.98,-26.95,No_failure
18.47,3.1,40.0,84.26,77.35,15.42,300.0,60.0,1383.28,55.9,85.27,20.0,70.0,-40.0,No_failure
16.32,2.6,40.0,98.93,68.36,15.56,151.59,35.09,1742.35,60.0,31.47,14.64,70.0,15.75,No_failure
6.14,2.66,2.45,89.49,70.68,11.75,137.41,34.32,1420.28,23.24,6.7,15.22,70.0,46.53,No_failure
6.89,2.35,40.0,79.21,70.87,27.16,128.88,60.0,1398.78,1.99,11.69,13.69,70.0,26.22,No_failure
16.62,2.4,40.0,79.02,56.23,40.0,50.0,45.41,1296.36,16.71,8.48,20.0,70.0,23.03,No_failure
16.24,2.03,7.04,76.04,90.0,-1.54,213.04,51.75,1428.04,29.47,1.86,13.29,70.0,-29.49,No_failure
4.96,2.06,3.74,72.42,72.0,29.89,300.0,45.03,1179.02,60.0,17.14,16.23,100.0,-19.14,No_failure
41.64,1.26,-42.51,62.43,109.35,-7.08,25.54,15.530000000000012,743.25,130.53,134.78,22.1,41.99,-60.5,Failure
43.15625,3.14,3.83,83.4,75.87,35.88,124.5,48.0,1338.56,11.29,2.55,10.21,100.0,57.63,No_failure
24.6,3.47,5.98,82.6,64.08,10.61,260.57,58.39,1376.43,60.0,89.49,15.94,70.0,55.81,No_failure
43.15625,4.3,85.5,80.22,61.89,53.48,208.54,67.27,2202.75125,20.91,39.62,27.183749999999996,100.0,15.82,No_failure
15.84,2.55,5.54,96.17,82.33,18.94,190.31,55.22,1552.04,15.89,17.38,10.0,70.0,1.25,No_failure
1.17,4.3,89.935,120.39124999999999,116.51124999999999,64.73,411.85125,74.64999999999999,2202.75125,68.53,192.84124999999997,27.183749999999996,142.37,111.24,Failure
20.89,3.32,0.76,84.43,84.21,-20.0,168.71,38.27,1651.9,4.4,26.76,14.15,100.0,42.87,No_failure
3.0,2.0,29.31,72.7,67.1,-3.89,193.39,47.16,1357.21,26.34,21.01,12.47,70.0,-27.99,No_failure
1.18,4.3,30.53,120.39124999999999,111.46,65.18,381.65,74.64999999999999,2202.75125,121.69,168.98,27.183749999999996,129.3,119.31,Failure
15.14,3.2,4.31,96.44,72.23,21.12,64.63,39.68,1160.57,44.31,111.63,15.72,81.55,18.12,No_failure
18.77,2.35,40.0,99.69,80.54,19.28,250.98,37.53,1487.05,7.65,0.83,19.34,70.0,80.0,No_failure
23.23,2.13,22.0,71.01,60.27,-3.09,200.09,42.18,1018.48,60.0,54.09,17.07,100.0,15.24,No_failure
42.86,1.26,-43.225,47.68125000000001,116.51124999999999,-11.27,18.58,15.530000000000012,620.4012500000002,130.53,113.31,27.183749999999996,31.84,-65.37,Failure
19.91,3.0,4.99,76.56,77.23,12.7,196.62,47.73,1032.07,36.13,3.08,18.74,70.0,40.57,No_failure
25.11,2.77,40.0,93.22,87.44,1.56,269.3,46.75,1356.19,13.26,32.47,14.96,70.0,69.64,No_failure
7.74,3.03,36.0,86.59,58.93,-20.0,150.33,34.4,1690.16,3.36,12.65,14.74,70.0,-34.96,No_failure
16.2,3.11,6.27,73.24,61.76,-20.0,212.0,38.59,1601.26,21.28,88.43,20.0,80.06,29.72,No_failure
20.07,2.23,19.36,75.92,74.03,3.23,129.24,34.26,1348.34,41.83,20.78,17.16,80.37,-11.55,No_failure
43.15625,1.26,-43.225,66.45,105.17,-9.15,1.4,15.530000000000012,769.29,130.53,51.16,23.48,25.0,-82.08,Failure
1.36,4.3,36.37,120.39124999999999,106.23,65.46,369.23,74.64999999999999,2202.75125,114.92,139.03,27.183749999999996,142.16,111.93,Failure
3.0,2.96,16.7,84.43,50.0,18.08,135.21,40.09,1331.67,7.77,6.69,19.61,86.79,58.44,No_failure
41.56,1.26,-34.71,47.68125000000001,116.51124999999999,-12.42,28.81,15.530000000000012,620.4012500000002,130.53,56.47,22.53,25.0,-62.39,Failure
17.55848958,2.76,7.35,71.74,80.91,29.5,264.64,34.39,1267.91,5.34,11.76,15.58,70.0,80.0,No_failure
30.0,2.28,40.0,83.93,69.68,11.37,300.0,55.61,1462.25,24.11,14.05,14.71,70.0,43.58,No_failure
18.62,2.53,5.99,84.77,87.45,-1.26,199.71,51.09,1143.09,60.0,16.03,19.02,70.0,46.16,No_failure
8.52,3.32,20.63,93.95,64.58,21.35,145.05,49.84,1239.59,37.41,46.23,14.56,70.0,39.59,No_failure
39.74,4.3,65.51,91.71,58.18,1.57,181.12,74.64999999999999,1844.15,1.62,0.95,17.79,100.0,-40.0,No_failure
10.93,2.91,40.0,91.59,75.51,8.78,97.42,48.51,1471.6,8.5,59.3,10.0,89.32,29.16,No_failure
26.39,3.44,40.0,98.02,57.47,-9.83,93.9,39.04,1314.9,33.26,93.65,16.25,70.0,52.56,No_failure
11.34,2.77,35.3,93.34,74.13,-6.1,175.59,46.1,1419.793976,55.52,46.67,16.41,70.0,15.8,No_failure
12.68,2.7,40.0,84.89,67.05,5.79,149.61,30.0,1506.93,15.92,34.2,20.0,70.0,22.08,No_failure
16.15,2.8,40.0,84.38,79.84,3.31,152.46,43.67,1699.55,60.0,25.36,14.02,70.0,59.75,No_failure
18.72,2.56,40.0,76.73,78.31,30.64,300.0,34.9,1302.72,2.62,65.59,15.82,100.0,-19.73,No_failure
17.96,3.13,7.55,97.52,57.92,26.11,211.74,48.12,1549.28,7.91,106.32,19.32,91.91,31.08,No_failure
15.2,2.33,40.0,70.98,74.67,27.54,195.81,33.87,1581.58,35.68,51.55,14.94,70.0,-19.73,No_failure
28.17,4.3,68.96,75.79,65.92,-12.81,105.18,38.03,2202.75125,4.93,2.82,17.1,70.0,-4.34,No_failure
10.51,2.74,6.3,90.75,75.79,19.95,271.62,52.28,1425.69,23.42,145.53,15.3,70.0,69.4,No_failure
8.31,3.06,15.94,98.57,58.4,6.53,188.66,44.49,1559.3,60.0,45.14,18.21,70.0,-5.55,No_failure
13.42,3.37,40.0,74.2,56.54,-14.51,142.17,42.0,1447.59,30.0,88.66,10.0,70.0,41.54,No_failure
0.5,4.3,89.935,120.39124999999999,116.51124999999999,67.2875,359.95,74.64999999999999,2202.75125,67.27,52.21,27.183749999999996,128.23,114.31,Failure
20.14,2.76,40.0,94.47,87.3,-11.95,140.46,54.26,1313.07,51.98,38.25,18.39,100.0,21.0,No_failure
1.49,4.3,64.92,120.39124999999999,114.32,66.85,398.69,74.64999999999999,2202.75125,130.53,192.84124999999997,27.183749999999996,132.07,114.19,Failure
6.29,2.13,14.45,74.4,55.03,19.68,98.32,58.43,1686.43,17.4,28.32,15.08,70.0,-28.53,No_failure
1.05,4.3,-3.97,120.39124999999999,101.42,67.2875,380.93,73.74,2075.03,107.4,180.41,27.183749999999996,113.04,107.95,Failure
43.15625,2.35,34.54,98.83,68.26,-12.12,300.0,35.08,1631.74,9.47,25.8,12.91,70.0,27.98,No_failure
20.87,2.5,14.99,76.07,78.25,15.32,291.83,46.18,1591.08,60.0,15.6,11.94,70.0,5.06,No_failure
43.15625,1.26,-32.7,48.2,116.51124999999999,-3.02,4.28,15.530000000000012,669.67,125.54,192.84124999999997,21.77,37.52,-67.48,Failure
27.96,2.67,30.67,89.8,64.97,21.35,218.78,60.0,1419.793976,19.41,19.32,16.83,100.0,47.9,No_failure
43.15625,2.99,40.0,85.07,62.01,-18.95,236.94,40.64,1715.54,21.0,23.81,15.76,100.0,37.97,No_failure
3.0,2.91,15.9,83.55,79.02,23.63,127.76,45.36,1471.35,5.05,25.66,16.81,70.0,31.27,No_failure
14.75,3.0,8.01,74.64,57.15,24.93,300.0,56.25,1205.8,6.49,14.43,16.26,100.0,-4.19,No_failure
21.58,3.23,40.0,92.14,65.06,-0.68,84.65,39.2,1768.02,60.0,123.85,15.76,100.0,80.0,No_failure
3.0,2.67,8.11,85.58,69.57,26.84,273.11,35.52,1406.23,56.31,45.26,16.26,83.63,56.64,No_failure
24.81,3.05,15.16,97.55,83.6,-0.24,183.55,48.54,1271.93,12.12,75.58,13.05,98.06,1.18,No_failure
15.37,3.5,11.52,81.95,65.1,25.63,171.28,48.38,1311.94,2.32,23.83,20.0,70.0,46.06,No_failure
9.0,3.25,0.6,74.08,70.95,-20.0,153.14,30.2,1578.98,1.5,71.87,15.15,70.0,-3.01,No_failure
4.27,2.95,30.39,77.45,71.01,9.4,200.37,46.31,1616.61,8.36,27.36,17.13,100.0,-12.8,No_failure
6.28,2.89,2.95,80.11,58.94,-5.6,197.48,44.35,1168.21,60.0,91.01,20.0,70.0,36.58,No_failure
39.08,1.26,-43.225,47.68125000000001,104.63,4.89,9.59,15.530000000000012,620.4012500000002,68.12,192.84124999999997,21.77,58.16,-77.31,Failure
9.2,2.36,21.79,89.31,71.34,6.1,127.11,50.51,1625.48,60.0,72.03,16.84,70.0,72.78,No_failure
11.22,3.5,40.0,86.83,77.78,-1.88,188.26,44.09,1304.99,21.87,97.2,18.57,100.0,35.81,No_failure
19.25,2.2,36.78,75.65,62.45,21.53,153.1,35.32,1090.98,1.37,11.33,10.0,100.0,9.49,No_failure
18.51,2.98,1.16,87.08,86.53,9.9,136.4,34.65,1776.84,56.77,24.37,18.58,78.19,26.14,No_failure
17.69,2.01,12.11,84.14,77.47,3.82,208.67,50.67,1512.5,41.31,21.98,18.43,72.84,23.5,No_failure
7.35,3.06,8.01,90.67,60.49,5.74,198.73,46.1,1397.13,60.0,31.69,20.0,100.0,32.36,No_failure
25.11,2.77,5.75,92.5,60.14,23.77,248.33,45.91,1253.49,15.23,54.69,10.0,70.0,40.09,No_failure
13.48,3.35,9.01,74.98,59.41,8.23,193.65,30.98,1413.44,14.69,38.73,13.61,70.0,80.0,No_failure
23.8,2.18,0.02,86.53,71.45,14.24,126.44,40.14,1327.19,8.52,15.91,19.29,100.0,-3.12,No_failure
4.79,2.7,9.14,74.24,66.29,-11.06,162.77,49.73,1800.0,8.71,8.16,13.19,70.0,37.2,No_failure
3.0,3.5,27.37,94.52,55.24,40.0,235.05,60.0,1205.74,60.0,5.98,17.75,100.0,27.63,No_failure
16.41,2.08,10.89,74.74,83.23,14.1,59.15,43.21,1416.18,7.0,7.99,15.68,100.0,0.0,No_failure
18.79,3.38,40.0,76.42,68.96,30.95,287.27,44.8,1000.0,16.46,192.84124999999997,17.06,98.74,-2.37,No_failure
30.0,3.18,9.79,91.02,87.64,-14.63,240.66,34.98,1182.94,38.89,58.98,18.36,70.0,-18.13,No_failure
0.69,4.3,56.57,120.39124999999999,116.51124999999999,67.2875,367.72,74.64999999999999,2009.08,130.53,71.57,27.183749999999996,125.28,107.48,Failure
3.0,3.21,40.0,73.68,65.54,0.71,299.2,46.52,1214.06,0.2,53.66,10.0,98.22,15.14,No_failure
3.87,2.0,11.24,78.76,64.38,31.32,260.68,49.89,1643.65,48.8,9.16,18.63,100.0,-39.0,No_failure
22.96,3.123787826,40.0,70.06,70.61,11.0,149.86,41.32,1556.24,19.21,5.57,14.18,70.0,-30.55,No_failure
13.58,3.02,40.0,72.71,80.51,4.54,103.02,48.44,1156.77,40.29,2.57,18.99,70.0,58.67,No_failure
7.64,2.39,2.68,86.94,50.0,20.63,147.56,41.06,1410.68,47.11,16.5,17.74,100.0,-3.24,No_failure
15.49,3.0,14.82,80.39,90.0,-19.71,201.17,60.0,1054.07,12.92,2.76,12.89,70.0,14.55,No_failure
14.5,3.2,0.97,95.72,60.73,13.12,82.15,58.45,1431.87,60.0,192.84124999999997,20.0,100.0,-40.0,No_failure
14.77,2.84,40.0,75.38,65.97,2.47,199.09,30.0,1401.27,25.67,21.01,17.09,70.0,30.4,No_failure
17.25,2.35,29.77,79.04,73.7,11.83,50.0,48.58,1437.67,37.56,5.45,18.15,70.0,25.52,No_failure
25.86,3.14,10.08,72.81,71.64,-7.62,300.0,48.46,1566.67,14.96,49.97,18.5,100.0,15.11,No_failure
18.85,3.3,34.43,84.6,56.95,32.87,160.8,55.47,1132.36,60.0,9.43,14.46,70.0,53.13,No_failure
1.03,4.3,33.76,120.39124999999999,116.51124999999999,64.43,411.85125,74.64999999999999,2021.83,93.88,136.17,27.183749999999996,117.73,99.17,Failure
12.81,3.34,1.03,95.53,67.64,7.92,219.9,49.66,1129.16,60.0,76.71,17.63,100.0,80.0,No_failure
11.2,3.15,30.01,90.25,63.06,40.0,50.0,47.85,1450.8,7.54,9.26,17.26,70.0,-25.47,No_failure
42.25,1.26,-43.225,69.38,104.87,-4.74,21.63,15.530000000000012,620.4012500000002,106.47,126.48,25.03,25.0,-51.33,Failure
20.0,2.59,40.0,91.17,56.64,-3.25,157.73,46.12,1220.11,17.09,6.65,11.87,70.0,10.48,No_failure
19.14,2.39,40.0,93.15,75.06,-10.29,247.48,36.66,1543.44,20.11,54.33,13.93,100.0,-4.8,No_failure
21.05,3.17,19.22,80.67,90.0,5.51,217.97,47.49,1000.0,1.2,53.97,15.58,86.89,-19.53,No_failure
23.86,3.123787826,40.0,82.34,86.83,8.51,232.05,53.12,1489.73,60.0,31.21,15.19,70.0,1.18,No_failure
1.58,4.3,-8.13,120.39124999999999,116.51124999999999,67.2875,395.71,74.64999999999999,2136.91,122.74,192.84124999999997,27.183749999999996,145.0,118.32,Failure
9.29,3.02,35.23,96.87,55.63,11.96,206.91,39.38,1066.48,60.0,71.29,16.53,70.0,44.35,No_failure
29.54,2.96,0.1,76.44,75.56,-3.15,292.88,50.66,1442.5,17.52,20.92,18.68,82.62,-28.26,No_failure
10.34,2.47,16.55,71.78,63.63,4.65,78.33,39.49,1208.5,58.29,128.15,14.58,100.0,-26.34,No_failure
12.64,2.62,40.0,90.23,75.99,-4.96,140.3,33.95,1630.04,36.21,24.45,13.82,100.0,19.81,No_failure
39.59,1.26,-43.225,47.68125000000001,116.51124999999999,-18.5,10.42,15.530000000000012,620.4012500000002,130.53,87.17,22.15,32.69,-66.66,Failure
10.78,4.3,40.0,72.06,75.32,6.97,136.69,40.22,1356.84,16.61,156.77,12.12,70.0,-23.28,No_failure
0.86,4.3,89.935,120.39124999999999,106.79,67.2875,411.85125,74.64999999999999,2202.75125,85.63,192.84124999999997,27.183749999999996,114.35,105.26,Failure
7.93,3.46,40.0,86.35,74.48,40.0,215.55,39.11,1486.09,16.38,15.61,19.91,70.0,10.02,No_failure
18.55,3.5,40.0,78.89,71.46,-12.39,101.57,39.78,1471.0,11.69,52.62,18.39,70.0,26.25,No_failure
19.44,3.0,5.82,76.08,62.8,-8.95,206.06,53.25,1337.52,3.07,4.04,16.59,70.0,-26.09,No_failure
20.39,2.02,3.26,90.98,80.36,-9.86,237.87,30.51,1448.66,18.08,43.32,22.97843977,100.0,40.97,No_failure
15.65,2.88,40.0,82.76,74.28,-6.23,136.8,44.72,1278.4,58.82,100.9,16.37,100.0,47.96,No_failure
10.7,3.0,40.0,78.64,74.64,16.08,135.47,59.63,1686.91,11.08,19.28,11.13,70.0,35.06,No_failure
7.18,3.37,40.0,77.41,74.76,-20.0,260.26,39.95,1228.55,60.0,113.48,15.86,70.0,-24.1,No_failure
14.84,2.08,25.79,94.44,73.67,25.5,208.34,30.0,1046.51,53.87,17.93,13.96,100.0,30.17,No_failure
7.78,2.42,18.85,95.24,67.62,24.26,111.59,54.23,1615.66,17.48,19.84,17.24,70.0,28.16,No_failure
24.75,3.17,40.0,76.67,68.06,-20.0,201.78,48.62,1633.73,1.92,2.24,16.06,100.0,18.21,No_failure
4.75,2.53,7.08,77.26,76.91,10.85,121.58,51.2,1541.27,4.49,108.32,19.9,100.0,55.42,No_failure
21.06,2.56,19.01,91.33,56.57,5.22,167.63,37.12,1499.27,51.59,28.75,14.97,70.0,-15.61,No_failure
9.12,3.15,19.67,73.67,78.74,2.66,113.01,44.63,1415.82,30.96,24.27,10.0,70.0,32.21,No_failure
13.11,3.5,14.85,81.09,58.94,7.48,211.95,52.6,1549.87,17.65,3.03,17.2,70.0,-0.77,No_failure
21.87,2.99,30.45,82.78,77.58,21.91,135.29,35.87,1071.79,8.48,5.27,18.42,92.36,80.0,No_failure
39.26,1.26,-43.225,47.68125000000001,116.51124999999999,2.99,34.46,15.530000000000012,646.69,130.53,130.18,23.7,45.55,-87.75,Failure
21.85,2.64,40.0,84.64,75.15,26.2,241.82,36.29,1748.56,30.88,10.18,16.48,100.0,57.18,No_failure
18.9,2.32,40.0,82.23,71.7,0.75,211.73,30.0,1536.42,44.38,153.08,18.73,100.0,80.0,No_failure
15.35,2.13,27.29,93.36,85.33,12.85,245.1,36.92,1423.08,60.0,39.6,18.62,70.0,16.88,No_failure
15.68,2.87,14.6,91.15,74.44,-5.58,137.28,43.8,1000.0,3.53,111.97,17.51,70.0,-23.19,No_failure
6.15,2.6,30.5,93.46,58.27,34.81,113.81,49.03,1252.09,45.60892484,33.98,16.48,70.0,0.27,No_failure
22.71,2.19,13.11,97.13,78.21,20.67,143.91,38.68,1166.61,3.59,82.09,16.68,70.0,-1.65,No_failure
15.43,2.65,33.39,79.73,75.86,18.01,222.6,44.35,1532.27,53.33,55.81,14.18,100.0,4.96,No_failure
1.04,4.3,89.935,120.39124999999999,108.03,67.2875,411.85125,74.64999999999999,2202.75125,71.89,178.34,27.183749999999996,123.24,95.83,Failure
40.71,1.26,-43.225,49.08,104.77,-9.93,36.71,15.530000000000012,790.47,93.73,175.73,23.97,25.0,-81.83,Failure
23.36,3.26,25.24,72.65,63.08,32.7,213.21,48.82,1467.87,45.60892484,26.19,20.0,70.0,62.6,No_failure
18.66,2.77,4.85,74.09,69.17,2.44,135.79,44.02,1519.01,27.3,7.86,15.4,70.0,11.72,No_failure
30.0,2.91,16.04,72.03,72.24,-16.1,225.63,34.9,1800.0,23.76,42.06,13.93,70.0,5.45,No_failure
19.25,2.69,14.89,99.09,69.39,5.41,197.57,46.72,1402.07,15.11,87.07,12.25,70.0,40.86,No_failure
43.15625,1.26,-43.225,65.98,116.51124999999999,-13.25,3.98,15.530000000000012,620.4012500000002,130.53,86.84,26.3,54.13,-63.86,Failure
43.15625,1.26,-43.225,56.4,115.26,2.31,16.94,15.530000000000012,620.4012500000002,82.73,61.49,27.183749999999996,25.0,-78.52,Failure
18.38,3.5,34.73,72.02,63.9,20.48,50.0,47.06,1800.0,4.99,19.44,14.17,70.0,-30.39,No_failure
13.91,3.22,40.0,71.23,74.66,40.0,169.03,42.25,1340.31,40.75,40.97,15.78,70.0,-40.0,No_failure
23.11,2.41,2.18,94.3,69.19,4.18,57.16,31.07,1643.99,3.87,136.19,12.22,70.0,29.64,No_failure
30.0,2.0,8.62,79.43,82.7,14.04,194.7,44.76,1480.75,1.62,14.46,12.69,70.0,-25.7,No_failure
20.15,2.65,8.62,74.69,89.61,-3.12,192.44,46.15,1198.09,60.0,69.15,13.59,100.0,62.09,No_failure
10.85,2.53,11.08,81.48,64.9,0.14,131.31,46.02,1275.47,1.06,0.41,11.91,70.0,-20.41,No_failure
13.54,2.29,8.95,82.49,74.66,32.76,250.28,56.23,1554.95,30.77,9.21,15.92,70.0,1.28,No_failure
0.38,4.3,58.32,120.39124999999999,116.51124999999999,67.2875,411.85125,74.64999999999999,2202.75125,89.28,192.84124999999997,27.183749999999996,118.11,115.56,Failure
14.67,3.32,3.36,77.06,74.92,-20.0,185.83,30.0,1800.0,22.1,53.82,14.68,70.0,-2.38,No_failure
20.65,3.2,40.0,80.91,70.99,17.99,81.65,54.12,1022.51,39.54,76.14,16.51,70.0,-28.57,No_failure
16.03,2.84,8.15,99.44,79.61,33.82,209.03,30.0,1579.81,8.54,79.06,13.62,70.0,77.89,No_failure
12.28,2.9,1.5,96.13,62.33,5.16,179.53,43.99,1070.94,2.72,88.68,13.15,100.0,-34.22,No_failure
12.01,2.89,0.7,80.87,55.73,-1.68,225.41,44.1,1189.19,4.35,89.3,14.36,70.0,-7.26,No_failure
25.42,3.15,11.69,73.09,68.31,10.0,81.42,39.49,1015.64,47.41,48.66,17.55,70.0,19.9,No_failure
16.63,3.21,34.71,72.47,89.62,1.71,212.21,34.4,1429.19,42.85,21.45,17.58,77.49,10.04,No_failure
23.64,3.08,40.0,70.14,65.05,6.91,181.31,49.89,1765.27,14.05,95.98,20.0,100.0,15.34,No_failure
14.03,2.87,26.25,79.55,88.71,-20.0,147.44,36.95,1560.43,47.1,43.53,13.91,70.0,15.18,No_failure
19.39,2.04,6.13,79.79,64.19,13.83,186.94,45.31,1000.0,31.15,42.74,13.67,70.0,73.02,No_failure
24.28,3.21,21.58,76.6,77.25,10.78,200.01,44.13,1734.03,11.12,88.94,10.0,100.0,80.0,No_failure
21.47,2.24,40.0,82.17,72.4,-6.53,162.92,38.47,1045.27,1.16,39.74,17.11,100.0,23.84,No_failure
26.13,3.07,7.08,84.98,61.78,9.02,201.16,38.64,1453.85,13.38,49.32,13.99,100.0,80.0,No_failure
43.15625,1.26,-39.92,47.68125000000001,116.51124999999999,-19.22,26.99,15.530000000000012,620.4012500000002,130.53,40.23,22.64,44.56,-71.74,Failure
20.29,2.47,40.0,85.67,71.53,8.22,100.1,51.65,1254.75,33.69,11.8,10.71,100.0,-6.55,No_failure
3.0,2.0,25.14,91.1,67.71,21.16,282.62,54.06,1473.9,60.0,46.46,18.74,83.18,-9.08,No_failure
16.97,2.72,8.89,95.62,77.94,17.69,50.0,39.74,1531.2,34.07,30.34,10.0,74.31,54.36,No_failure
30.0,2.61,15.67,90.94,50.79,-4.88,261.75,48.43,1686.63,32.09,27.39,13.25,70.0,5.86,No_failure
15.05,2.82,40.0,99.77,78.94,38.39,99.92,41.13,1478.31,31.5,32.04,12.32,100.0,60.56,No_failure
25.36,2.58,30.08,72.78,84.77,8.6,155.56,44.7,1463.42,7.17,10.24,13.24,100.0,11.47,No_failure
1.48,4.3,-43.225,120.39124999999999,116.51124999999999,67.2875,371.78,74.64999999999999,2188.66,129.55,9.21,27.183749999999996,139.74,104.1,Failure
15.01,3.22,40.0,85.75,64.56,9.8,282.58,45.17411196,1410.51,26.81,33.12,13.9,100.0,16.28,No_failure
11.29,3.5,15.85,97.98,67.12,21.11,137.75,53.15,1272.51,5.65,59.61,14.91,70.0,-4.53,No_failure
22.21,2.91,40.0,81.83,71.2,18.97,50.0,46.71,1286.57,21.66,5.36,17.52,100.0,13.9,No_failure
23.57,2.62,9.69,87.15,90.0,-8.95,221.19,30.42,1418.51,7.68,79.77,14.25,99.91,32.37,No_failure
17.14,2.5,40.0,98.45,75.52,1.45,145.01,45.19,1292.48,36.67,46.23,12.29,70.0,14.76,No_failure
43.15625,1.26,-43.225,47.68125000000001,116.51124999999999,-12.92,18.92,15.530000000000012,649.12,104.07,135.93,25.8,59.04,-64.06,Failure
28.57,3.45,8.56,78.64,70.57,24.49,104.2,45.18,1304.58,60.0,66.97,14.47,100.0,80.0,No_failure
3.0,2.2,40.0,90.85,69.97,-3.26,284.74,52.82,1424.91,4.62,63.98,10.66,70.0,11.07,No_failure
21.73,3.21,40.0,73.68,65.89,40.0,106.33,30.0,1800.0,3.97,0.16,16.68,70.0,32.16,No_failure
23.88,3.05,6.82,89.26,77.21,4.71,50.0,43.72,1211.8,46.23,11.63,12.09,70.0,19.25,No_failure
4.04,3.06,40.0,96.64,75.33,-8.37,215.76,48.79,1415.1,45.60892484,12.85,11.43,70.0,-5.58,No_failure
20.12,2.56,40.0,71.41,67.54,8.12,195.79,50.37,1383.97,13.29,152.32,13.57,70.0,80.0,No_failure
6.08,2.48,40.0,96.96,67.95,34.1,126.73,43.01,1479.92,25.83,49.91,17.67,70.0,-2.37,No_failure
15.71,2.79,40.0,75.19,73.34,24.83,87.41,41.34,1208.94,8.03,44.83,17.91,70.0,62.24,No_failure
28.17,2.77,28.61,82.37,83.46,28.63,107.06,32.17,1378.58,60.0,41.05,13.02,70.0,10.86,No_failure
6.72,2.44,0.29,79.86,61.71,28.21,122.88,58.59,1318.52,60.0,116.12,17.88,70.0,80.0,No_failure
